Scheme_Name,Interest_Rate,Loan_Term_Years,Min_Income,Max_Income,Min_CIBIL,Max_CIBIL,Min_Loan_Amount,Max_Loan_Amount,Bank_Name,Loan_Type
SBI FlexiPay Home Loan,11.846609061420894,24,40943.0,196746.0,827.0,886.0,1522847.0,3366555.0,HDFC Bank,Home
SBI Regular Home Loan,8.889196068635933,23,58785.0,187826.0,713.0,865.0,1148631.0,4471937.0,Axis Bank,Home
PNB Housing Finance Home Loan,7.310183818143908,19,83427.0,194977.0,713.0,883.0,1775485.0,2849828.0,Bank of Baroda,Home
ICICI Home Loan,8.696526336547837,26,82001.0,124886.0,749.0,884.0,2079978.0,4913657.0,HDFC Bank,Home
HDFC Home Loan,9.529658271597793,8,81724.0,197930.0,800.0,884.0,1054838.0,4215844.0,State Bank of India,Home
ICICI Insta Home Loan,7.8096150331610685,23,30832.0,108418.0,767.0,869.0,1528219.0,2564627.0,Punjab National Bank,Home
HDFC Home Loan,10.290511090282461,13,25385.0,107081.0,770.0,872.0,2473549.0,3276264.0,ICICI Bank,Home
HDFC Home Loan,11.988746945051002,25,34708.0,110114.0,710.0,891.0,1989563.0,4142966.0,Bank of Baroda,Home
HDFC Reach Home Loans,9.258697379907218,17,78600.0,118722.0,713.0,884.0,1817212.0,3416623.0,Kotak Mahindra Bank,Home
PNB Housing Finance Home Loan,8.773642783651063,18,43438.0,187508.0,805.0,896.0,1782296.0,3013229.0,HDFC Bank,Home
HDFC Home Loan,9.003520834172333,27,80062.0,117985.0,803.0,895.0,764115.0,2801806.0,HDFC Bank,Home
Axis Asha Home Loan,7.575730891976006,18,85428.0,105888.0,830.0,872.0,1725998.0,4362038.0,State Bank of India,Home
Kotak Mahindra Home Loan,11.416368007131119,26,31002.0,169254.0,827.0,853.0,2213580.0,3416035.0,Punjab National Bank,Home
PNB Housing Finance Home Loan,9.07412827760676,14,56153.0,197683.0,707.0,859.0,1247065.0,2741322.0,HDFC Bank,Home
ICICI Insta Home Loan,8.936372057124206,20,42440.0,183845.0,836.0,892.0,1350626.0,2624825.0,Kotak Mahindra Bank,Home
PNB Housing Finance Home Loan,10.298451364652372,9,87501.0,119299.0,718.0,860.0,2024424.0,4944584.0,Kotak Mahindra Bank,Home
Axis Bank Home Loan,9.210167104655618,27,52556.0,156050.0,839.0,889.0,2436967.0,3846117.0,Kotak Mahindra Bank,Home
Baroda Top Up Loan,10.24116734403923,10,87963.0,122036.0,811.0,858.0,2448654.0,3901360.0,State Bank of India,Home
SBI Regular Home Loan,7.307231450653937,6,26563.0,185421.0,757.0,889.0,643606.0,2637733.0,Kotak Mahindra Bank,Home
Axis Bank Home Loan,11.068616718611137,17,99923.0,129346.0,724.0,861.0,1168128.0,2688101.0,Axis Bank,Home
Baroda Top Up Loan,11.702519764397014,17,25840.0,126691.0,744.0,866.0,784769.0,4050323.0,Punjab National Bank,Home
Baroda Home Loan,10.24382693079693,23,35154.0,117986.0,801.0,881.0,997992.0,3726090.0,Bank of Baroda,Home
ICICI Insta Home Loan,11.772829644294053,22,44194.0,127846.0,747.0,872.0,2363668.0,3836663.0,Kotak Mahindra Bank,Home
SBI FlexiPay Home Loan,7.757161571849816,23,85020.0,149665.0,749.0,864.0,2279112.0,2534487.0,Bank of Baroda,Home
ICICI Insta Home Loan,9.387080947401769,5,66861.0,141401.0,780.0,877.0,1568608.0,3509180.0,State Bank of India,Home
PNB Pride Housing Loan,10.009033669727236,12,42448.0,173728.0,743.0,887.0,1482439.0,4331839.0,Bank of Baroda,Home
PNB Housing Finance Home Loan,9.908683237105933,26,43528.0,150054.0,758.0,854.0,931108.0,4357867.0,Punjab National Bank,Home
ICICI Insta Home Loan,9.007308895445217,20,49402.0,138487.0,802.0,889.0,2033917.0,3636365.0,ICICI Bank,Home
Axis Asha Home Loan,8.690422046831307,6,24352.0,109412.0,777.0,867.0,1748027.0,2604766.0,Axis Bank,Home
Axis Asha Home Loan,7.634120112752094,12,20184.0,181499.0,717.0,870.0,1048645.0,4362854.0,ICICI Bank,Home
HDFC Reach Home Loans,8.958712252811392,10,30384.0,151473.0,815.0,864.0,975728.0,3281321.0,ICICI Bank,Home
Axis Asha Home Loan,7.813304075527426,20,34319.0,199159.0,805.0,852.0,762641.0,3957290.0,ICICI Bank,Home
SBI FlexiPay Home Loan,10.671828382461092,27,40449.0,166553.0,842.0,895.0,895350.0,3618374.0,ICICI Bank,Home
ICICI Home Loan,8.04415467747295,15,76333.0,105279.0,710.0,875.0,649905.0,4892210.0,State Bank of India,Home
SBI Regular Home Loan,7.292826526422669,21,61205.0,175948.0,842.0,864.0,2012740.0,3940682.0,Kotak Mahindra Bank,Home
ICICI Insta Home Loan,9.761830689086171,27,30426.0,107712.0,761.0,894.0,1450170.0,2665957.0,State Bank of India,Home
SBI FlexiPay Home Loan,9.976148663597009,23,27504.0,115817.0,747.0,869.0,1211960.0,2980150.0,Bank of Baroda,Home
PNB Housing Finance Home Loan,11.359565306402526,15,76578.0,153832.0,793.0,870.0,1880548.0,3611689.0,HDFC Bank,Home
Baroda Top Up Loan,9.88490806208841,12,78209.0,193616.0,842.0,875.0,1903643.0,3286750.0,HDFC Bank,Home
ICICI Insta Home Loan,8.727404268617228,26,53368.0,156224.0,786.0,890.0,2432370.0,3423253.0,ICICI Bank,Home
Kotak Mahindra Home Loan,11.015059407631602,8,72185.0,106624.0,749.0,872.0,1679674.0,4618593.0,State Bank of India,Home
PNB Pride Housing Loan,9.701394465937106,15,28724.0,129126.0,759.0,898.0,2347116.0,3163886.0,Bank of Baroda,Home
Axis Asha Home Loan,7.396401423155959,12,25084.0,182115.0,758.0,874.0,2459605.0,3264947.0,State Bank of India,Home
Axis Bank Home Loan,9.829252801566234,13,54810.0,180667.0,714.0,853.0,2087334.0,3978953.0,Kotak Mahindra Bank,Home
HDFC Reach Home Loans,11.540092727108313,6,98872.0,137462.0,728.0,859.0,791929.0,3364733.0,HDFC Bank,Home
SBI Regular Home Loan,8.981563127491103,20,40872.0,158676.0,739.0,871.0,1944045.0,4598113.0,Axis Bank,Home
Baroda Top Up Loan,8.481629009499,10,98950.0,146815.0,730.0,852.0,1482042.0,4011077.0,ICICI Bank,Home
Baroda Top Up Loan,7.7173472850901,25,90333.0,188911.0,772.0,868.0,958105.0,2996085.0,Bank of Baroda,Home
Baroda Home Loan,7.757227609676787,25,88843.0,126093.0,710.0,880.0,2355034.0,3916540.0,HDFC Bank,Home
ICICI Insta Home Loan,9.163857421709094,23,22596.0,132525.0,780.0,858.0,1994599.0,4876269.0,Kotak Mahindra Bank,Home
SBI Regular Home Loan,9.978399120807648,12,37167.0,129030.0,761.0,878.0,675330.0,3763556.0,Punjab National Bank,Home
Baroda Home Loan,7.403077025848009,18,97331.0,144067.0,835.0,886.0,2298746.0,3002551.0,State Bank of India,Home
Axis Asha Home Loan,11.697842945125828,28,78326.0,105207.0,750.0,895.0,939363.0,3536057.0,Axis Bank,Home
Kotak Mahindra Home Loan,10.77566808722598,20,97670.0,176433.0,756.0,856.0,807561.0,4378401.0,Bank of Baroda,Home
Baroda Home Loan,9.933119591418313,16,30782.0,126639.0,831.0,887.0,2442787.0,3649869.0,ICICI Bank,Home
ICICI Home Loan,11.142193354694953,9,62002.0,102792.0,846.0,873.0,2055089.0,3356509.0,ICICI Bank,Home
Kotak Delight Home Loans,7.400933784060566,28,44022.0,100420.0,723.0,857.0,1942878.0,3972470.0,Bank of Baroda,Home
Baroda Home Loan,9.384194388665621,28,34618.0,194760.0,740.0,883.0,2490486.0,4249090.0,State Bank of India,Home
HDFC Home Loan,10.150465634308317,23,37245.0,119198.0,748.0,875.0,1648895.0,3426350.0,Axis Bank,Home
Baroda Home Loan,11.143264530591447,22,30027.0,135608.0,735.0,877.0,2159851.0,4499926.0,Kotak Mahindra Bank,Home
Kotak Delight Home Loans,10.917347800246338,13,33986.0,146205.0,709.0,877.0,575443.0,4829602.0,Axis Bank,Home
Baroda Top Up Loan,8.385346248566998,6,23526.0,182951.0,777.0,895.0,1490163.0,3394283.0,Axis Bank,Home
SBI FlexiPay Home Loan,11.704400847796022,29,64361.0,117875.0,834.0,856.0,1136526.0,3564848.0,HDFC Bank,Home
HDFC Reach Home Loans,7.621729207154352,24,87158.0,170511.0,839.0,852.0,1640414.0,2679685.0,Bank of Baroda,Home
ICICI Home Loan,11.37566809310576,16,58286.0,191997.0,785.0,871.0,1424588.0,3936882.0,Bank of Baroda,Home
HDFC Reach Home Loans,11.854701248023094,6,49533.0,121331.0,759.0,887.0,1410219.0,3299536.0,Kotak Mahindra Bank,Home
Axis Bank Home Loan,7.885767616113128,14,38316.0,116893.0,795.0,895.0,1371815.0,3433359.0,Bank of Baroda,Home
Baroda Home Loan,10.610330321018926,5,28699.0,164913.0,707.0,893.0,815637.0,3407495.0,Punjab National Bank,Home
Axis Bank Home Loan,7.201427593889992,8,99491.0,118243.0,834.0,867.0,784949.0,3782647.0,Bank of Baroda,Home
HDFC Reach Home Loans,9.027114125695775,29,78465.0,115535.0,806.0,861.0,1872506.0,4902002.0,Bank of Baroda,Home
Baroda Top Up Loan,9.581416495988371,16,36673.0,163203.0,757.0,880.0,514248.0,3845246.0,Kotak Mahindra Bank,Home
SBI FlexiPay Home Loan,9.90322612954817,13,43395.0,170597.0,780.0,888.0,1749651.0,3255495.0,State Bank of India,Home
Axis Asha Home Loan,11.679686241242798,8,43707.0,167394.0,785.0,854.0,656456.0,3164723.0,State Bank of India,Home
PNB Housing Finance Home Loan,10.361253436470975,13,95937.0,125489.0,733.0,893.0,633968.0,4518510.0,Kotak Mahindra Bank,Home
SBI FlexiPay Home Loan,9.406389756096186,10,76416.0,179214.0,783.0,890.0,1427866.0,3860231.0,Kotak Mahindra Bank,Home
HDFC Home Loan,11.048375181329448,5,28758.0,184886.0,816.0,878.0,1371480.0,4676943.0,ICICI Bank,Home
HDFC Reach Home Loans,11.752664104772045,14,87009.0,113346.0,721.0,892.0,1634751.0,4598592.0,State Bank of India,Home
SBI Regular Home Loan,7.110330743411454,18,33281.0,148005.0,848.0,885.0,1525150.0,3222615.0,State Bank of India,Home
Baroda Home Loan,11.912606361280194,26,52548.0,106773.0,714.0,863.0,2259968.0,3199573.0,State Bank of India,Home
Baroda Top Up Loan,7.430660695318402,29,38371.0,195001.0,832.0,893.0,1347454.0,4335563.0,ICICI Bank,Home
SBI Regular Home Loan,11.071933896343808,22,97593.0,175324.0,801.0,867.0,1893974.0,3694579.0,Kotak Mahindra Bank,Home
HDFC Reach Home Loans,8.401673762757063,10,39644.0,132343.0,844.0,856.0,2425637.0,4537898.0,State Bank of India,Home
Axis Asha Home Loan,7.660898288769359,22,43874.0,174783.0,846.0,872.0,2292934.0,2619773.0,Bank of Baroda,Home
Baroda Home Loan,9.199278198569175,24,34281.0,145963.0,704.0,882.0,2287144.0,4117126.0,Punjab National Bank,Home
Baroda Home Loan,10.219782897238067,20,88787.0,141983.0,722.0,894.0,2475017.0,4851054.0,Kotak Mahindra Bank,Home
Axis Asha Home Loan,8.904759225117376,19,42289.0,135972.0,782.0,865.0,1071679.0,4097451.0,Axis Bank,Home
Kotak Delight Home Loans,7.272827041413494,20,25054.0,116959.0,713.0,886.0,1659587.0,4958579.0,ICICI Bank,Home
Baroda Home Loan,9.997305698293584,12,86846.0,189343.0,709.0,874.0,1773727.0,2807687.0,ICICI Bank,Home
ICICI Insta Home Loan,11.512016380553373,17,69769.0,134133.0,730.0,858.0,1898287.0,3444077.0,Kotak Mahindra Bank,Home
ICICI Insta Home Loan,8.916076829736259,27,49312.0,189754.0,840.0,877.0,1282475.0,3212622.0,Kotak Mahindra Bank,Home
ICICI Home Loan,8.081663888154136,15,24257.0,151150.0,826.0,858.0,931912.0,3943480.0,Kotak Mahindra Bank,Home
HDFC Reach Home Loans,9.212886729664078,29,35846.0,121734.0,849.0,861.0,947170.0,3662200.0,Bank of Baroda,Home
Kotak Mahindra Home Loan,7.241813555243905,11,42483.0,188364.0,736.0,867.0,2024409.0,3369947.0,Punjab National Bank,Home
HDFC Reach Home Loans,11.102437922401375,21,46558.0,117400.0,837.0,876.0,773370.0,3142218.0,Bank of Baroda,Home
HDFC Home Loan,11.131704054750934,22,63188.0,120002.0,730.0,875.0,1565434.0,3258347.0,ICICI Bank,Home
HDFC Reach Home Loans,9.940002317148142,26,33012.0,198329.0,798.0,875.0,741544.0,3236019.0,HDFC Bank,Home
ICICI Insta Home Loan,8.765514444691947,27,53236.0,136492.0,734.0,859.0,2260784.0,4621150.0,Punjab National Bank,Home
HDFC Home Loan,10.998916822228917,23,65076.0,197753.0,810.0,866.0,2185357.0,4586607.0,ICICI Bank,Home
PNB Pride Housing Loan,9.773435123941836,29,68402.0,193468.0,767.0,881.0,2243236.0,4464952.0,Bank of Baroda,Home
Axis Asha Home Loan,11.129661542750082,17,52076.0,130875.0,816.0,873.0,2245406.0,3750313.0,Bank of Baroda,Home
Kotak Delight Home Loans,10.157293962915103,19,95164.0,125046.0,825.0,892.0,1180473.0,3118738.0,Axis Bank,Home
SBI FlexiPay Home Loan,10.922027366063986,27,94264.0,123664.0,705.0,897.0,739828.0,4796605.0,ICICI Bank,Home
HDFC Home Loan,9.9928149660888,26,37335.0,124453.0,818.0,857.0,1207456.0,3575715.0,ICICI Bank,Home
PNB Pride Housing Loan,9.07070534107833,26,63773.0,104746.0,729.0,879.0,1046304.0,3242614.0,Punjab National Bank,Home
Kotak Mahindra Home Loan,11.789729299630688,5,72158.0,189509.0,768.0,875.0,1806402.0,3466534.0,Punjab National Bank,Home
Axis Asha Home Loan,9.705569124394223,20,48570.0,113217.0,807.0,873.0,2012712.0,4489661.0,Kotak Mahindra Bank,Home
PNB Pride Housing Loan,10.025447592702692,9,60658.0,163184.0,734.0,876.0,2483830.0,3852768.0,ICICI Bank,Home
Kotak Delight Home Loans,8.102438197073747,7,79184.0,188898.0,802.0,864.0,517445.0,2906300.0,ICICI Bank,Home
Axis Bank Home Loan,10.128253947136383,27,92613.0,141835.0,743.0,877.0,987656.0,3369528.0,Bank of Baroda,Home
PNB Housing Finance Home Loan,9.858038247414719,14,78194.0,109133.0,842.0,860.0,1976867.0,3440071.0,Axis Bank,Home
HDFC Home Loan,7.9241919897351245,23,87507.0,140533.0,728.0,888.0,778835.0,3043769.0,Axis Bank,Home
Axis Asha Home Loan,7.297935486765718,9,53959.0,105404.0,705.0,851.0,2429618.0,3908272.0,HDFC Bank,Home
Kotak Mahindra Home Loan,10.021796598573856,11,73072.0,133339.0,726.0,858.0,1230084.0,3353692.0,Bank of Baroda,Home
Baroda Top Up Loan,10.818461346751603,18,65588.0,128725.0,727.0,899.0,656932.0,4927460.0,Kotak Mahindra Bank,Home
HDFC Reach Home Loans,9.617006854610041,7,60533.0,174332.0,832.0,894.0,2496251.0,3282414.0,Bank of Baroda,Home
Baroda Top Up Loan,8.133863126598229,17,88582.0,145380.0,755.0,872.0,2233357.0,3314307.0,ICICI Bank,Home
PNB Pride Housing Loan,10.332609883465175,17,81743.0,148073.0,811.0,882.0,2377097.0,3483659.0,ICICI Bank,Home
HDFC Reach Home Loans,7.400528633048011,14,64518.0,160873.0,753.0,868.0,663062.0,3078683.0,Punjab National Bank,Home
Axis Asha Home Loan,9.209168524009772,6,32703.0,186900.0,779.0,862.0,1876559.0,3773818.0,Bank of Baroda,Home
ICICI Home Loan,7.816833791992101,10,69456.0,141341.0,804.0,863.0,1030774.0,3664241.0,HDFC Bank,Home
Baroda Top Up Loan,7.922295255299417,12,75491.0,101236.0,717.0,881.0,702174.0,4399771.0,State Bank of India,Home
SBI Regular Home Loan,8.011469745791018,8,28043.0,167916.0,742.0,898.0,1504581.0,3636349.0,Kotak Mahindra Bank,Home
PNB Housing Finance Home Loan,8.93353528521989,29,88340.0,114538.0,788.0,871.0,962643.0,2691994.0,State Bank of India,Home
HDFC Home Loan,7.255751028101988,16,30176.0,111971.0,773.0,869.0,902262.0,4632453.0,Axis Bank,Home
PNB Housing Finance Home Loan,8.98896720464549,19,23936.0,199821.0,709.0,882.0,1447245.0,4713734.0,State Bank of India,Home
Axis Asha Home Loan,9.558537235573503,12,51174.0,183453.0,833.0,854.0,767868.0,4131840.0,ICICI Bank,Home
Axis Bank Home Loan,9.416471424831625,11,45909.0,138655.0,788.0,869.0,1465851.0,4942781.0,ICICI Bank,Home
PNB Pride Housing Loan,8.913920502015202,18,64158.0,177022.0,831.0,863.0,2202143.0,3569085.0,State Bank of India,Home
HDFC Home Loan,11.195733040353762,27,28366.0,160784.0,733.0,876.0,1440168.0,4510587.0,Punjab National Bank,Home
SBI FlexiPay Home Loan,7.72663346210252,23,74337.0,161289.0,782.0,875.0,1619462.0,3280215.0,Axis Bank,Home
HDFC Reach Home Loans,9.52848371890687,18,79331.0,137410.0,831.0,881.0,2283497.0,4710514.0,Punjab National Bank,Home
Baroda Top Up Loan,7.310207084782771,26,82197.0,190982.0,797.0,879.0,593761.0,4649692.0,Axis Bank,Home
PNB Pride Housing Loan,7.3557783943895485,17,92042.0,151302.0,730.0,876.0,2213100.0,4244880.0,Kotak Mahindra Bank,Home
Baroda Top Up Loan,9.869329248385482,25,70924.0,121703.0,779.0,875.0,2306373.0,3325740.0,Bank of Baroda,Home
SBI Regular Home Loan,9.830092124439105,5,48842.0,144191.0,759.0,867.0,1492410.0,3429916.0,Punjab National Bank,Home
ICICI Home Loan,11.390167564222285,23,37458.0,154112.0,701.0,894.0,1138454.0,4522479.0,ICICI Bank,Home
Kotak Delight Home Loans,9.789368378300367,5,85382.0,111399.0,735.0,872.0,2105736.0,2863191.0,ICICI Bank,Home
Axis Bank Home Loan,11.798955102024252,8,94319.0,112685.0,824.0,893.0,2293427.0,4755374.0,ICICI Bank,Home
SBI FlexiPay Home Loan,7.243474241999649,14,31170.0,187777.0,802.0,896.0,2001671.0,4799402.0,Kotak Mahindra Bank,Home
SBI Regular Home Loan,7.490038423903705,7,64942.0,104487.0,815.0,873.0,1333469.0,3738411.0,Kotak Mahindra Bank,Home
SBI FlexiPay Home Loan,7.220329307851907,24,36208.0,112018.0,800.0,853.0,1309417.0,3405751.0,ICICI Bank,Home
Axis Bank Home Loan,7.9263842516677006,13,55178.0,130825.0,745.0,890.0,2161455.0,3672056.0,Bank of Baroda,Home
Axis Asha Home Loan,9.70635055470839,7,99172.0,107750.0,779.0,852.0,1508206.0,2569128.0,HDFC Bank,Home
ICICI Home Loan,10.22786090713714,10,29039.0,158956.0,806.0,892.0,820012.0,3892173.0,State Bank of India,Home
Kotak Delight Home Loans,7.2279257897433435,10,34990.0,150229.0,743.0,879.0,1000081.0,2601051.0,HDFC Bank,Home
Kotak Mahindra Home Loan,11.729854449227997,27,26441.0,183220.0,846.0,896.0,1757573.0,3491370.0,Axis Bank,Home
PNB Housing Finance Home Loan,11.210826883251904,29,94221.0,143118.0,748.0,865.0,1043635.0,4984233.0,ICICI Bank,Home
PNB Housing Finance Home Loan,8.483062410785465,16,99314.0,159615.0,787.0,856.0,803767.0,3347362.0,State Bank of India,Home
Axis Bank Home Loan,7.385937651132339,27,65959.0,179946.0,757.0,888.0,1564936.0,4471730.0,Kotak Mahindra Bank,Home
Baroda Home Loan,7.849435366095286,5,46862.0,157290.0,790.0,871.0,2057169.0,3979056.0,Kotak Mahindra Bank,Home
SBI Regular Home Loan,7.634722068774863,20,47273.0,115105.0,834.0,890.0,776358.0,4196988.0,ICICI Bank,Home
Kotak Delight Home Loans,7.616418896494734,28,62500.0,118913.0,793.0,880.0,1444726.0,2983969.0,State Bank of India,Home
Kotak Delight Home Loans,9.59280844332867,9,23956.0,149515.0,777.0,898.0,1882999.0,3991380.0,Kotak Mahindra Bank,Home
Axis Asha Home Loan,8.229237212467002,13,92089.0,147342.0,821.0,862.0,1780540.0,3257385.0,Axis Bank,Home
Baroda Top Up Loan,8.790698582645723,14,22365.0,152184.0,842.0,890.0,1320735.0,3472330.0,State Bank of India,Home
Baroda Top Up Loan,11.947526666921611,17,92204.0,183247.0,775.0,890.0,1284772.0,4844048.0,Kotak Mahindra Bank,Home
Kotak Mahindra Home Loan,10.421571244626724,19,25000.0,160506.0,752.0,878.0,514698.0,3505003.0,HDFC Bank,Home
PNB Pride Housing Loan,11.744903335235007,16,77072.0,124967.0,722.0,877.0,2042124.0,3754484.0,HDFC Bank,Home
PNB Housing Finance Home Loan,7.712782775165578,9,72499.0,136023.0,776.0,893.0,1184962.0,4709385.0,Punjab National Bank,Home
PNB Pride Housing Loan,8.910697374162847,9,89211.0,154288.0,772.0,868.0,1665120.0,4210178.0,Bank of Baroda,Home
Baroda Home Loan,9.773659016411772,22,32907.0,126622.0,787.0,872.0,1825667.0,3219365.0,State Bank of India,Home
Kotak Mahindra Home Loan,7.38379030944369,16,37336.0,145201.0,802.0,896.0,1600914.0,4556299.0,Kotak Mahindra Bank,Home
PNB Housing Finance Home Loan,7.020937218139789,7,72331.0,175033.0,793.0,899.0,928753.0,4656480.0,State Bank of India,Home
Axis Asha Home Loan,10.352171668984587,29,97755.0,116350.0,759.0,857.0,522469.0,4939117.0,Bank of Baroda,Home
Kotak Mahindra Home Loan,10.209097584007177,11,88783.0,154820.0,709.0,874.0,1161846.0,4036151.0,Kotak Mahindra Bank,Home
Baroda Home Loan,9.053944049998059,21,89951.0,148709.0,801.0,887.0,1097065.0,2705705.0,Bank of Baroda,Home
Axis Bank Home Loan,9.448220380160162,23,72509.0,188232.0,757.0,887.0,1567947.0,2809996.0,Kotak Mahindra Bank,Home
PNB Pride Housing Loan,9.077215002960449,22,26472.0,127470.0,842.0,884.0,1786087.0,4337000.0,Punjab National Bank,Home
Kotak Mahindra Home Loan,7.120025224224444,5,42380.0,130889.0,708.0,875.0,1187884.0,4109754.0,ICICI Bank,Home
Axis Asha Home Loan,8.676858031087312,29,47280.0,110224.0,712.0,852.0,1792125.0,2856470.0,ICICI Bank,Home
ICICI Insta Home Loan,7.885411276986449,28,41859.0,105465.0,836.0,851.0,2200817.0,4233330.0,Kotak Mahindra Bank,Home
ICICI Insta Home Loan,7.492120945506843,9,68402.0,182418.0,830.0,854.0,2400109.0,4253893.0,Kotak Mahindra Bank,Home
Kotak Mahindra Home Loan,11.783602169446748,6,28262.0,197739.0,772.0,869.0,1833194.0,4287848.0,ICICI Bank,Home
Baroda Home Loan,9.996798625210829,5,31066.0,193480.0,815.0,861.0,840347.0,2565353.0,Punjab National Bank,Home
Baroda Top Up Loan,10.643281421183014,11,35554.0,155214.0,824.0,887.0,710409.0,4096744.0,ICICI Bank,Home
HDFC Reach Home Loans,8.576818716330587,15,27008.0,195373.0,810.0,865.0,1656220.0,3634096.0,Bank of Baroda,Home
Axis Asha Home Loan,8.965735647470076,15,36238.0,102944.0,770.0,886.0,1726789.0,3021321.0,ICICI Bank,Home
HDFC Home Loan,8.184619969483617,22,37153.0,124336.0,788.0,887.0,1664044.0,2972293.0,Kotak Mahindra Bank,Home
Axis Asha Home Loan,7.4848283548271235,21,79353.0,138624.0,719.0,885.0,2077269.0,4101839.0,Bank of Baroda,Home
PNB Housing Finance Home Loan,7.895158187207919,6,72092.0,165206.0,780.0,895.0,764297.0,4519590.0,Bank of Baroda,Home
SBI FlexiPay Home Loan,10.987570226482429,11,63152.0,144764.0,789.0,878.0,1311563.0,4717155.0,Bank of Baroda,Home
PNB Pride Housing Loan,10.38772902591888,11,69104.0,197332.0,718.0,884.0,2354688.0,3977880.0,Punjab National Bank,Home
Baroda Top Up Loan,9.734644379927385,14,44283.0,194325.0,811.0,898.0,1764881.0,4288361.0,HDFC Bank,Home
Axis Bank Home Loan,9.37544936433384,26,66429.0,145420.0,830.0,886.0,684716.0,4375661.0,Kotak Mahindra Bank,Home
HDFC Home Loan,11.612171418280623,25,97223.0,189758.0,806.0,870.0,997816.0,4845368.0,State Bank of India,Home
ICICI Home Loan,7.363674738893342,7,74957.0,165671.0,820.0,870.0,1649463.0,4498235.0,State Bank of India,Home
ICICI Insta Home Loan,8.40300406618958,16,48887.0,115773.0,791.0,877.0,921499.0,3685997.0,State Bank of India,Home
Baroda Home Loan,8.74968926785357,7,66172.0,126447.0,846.0,855.0,1511484.0,2523347.0,Axis Bank,Home
